amostra_id;classe_id;sinal;sinalizador_id;repeticao;arquivo_relativo;resolucao_w;resolucao_h;fps;duracao_seg;hash_md5;iluminacao;ambiente;device_model;municipio;faixa_etaria;genero_opcional;observacoes
04-desculpa-sinalizador-18-5;04;desculpa;18;5;Sinalizador18/04-desculpa-sinalizador-18-5.mp4;1920;1080;29,89;3,66;640a06db1340c3fd8f2c10dbd543da9a;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-18-1;05;por favor;18;1;Sinalizador18/05-por favor-sinalizador-18-1.mp4;1920;1080;29,88;3,39;02ebf8e80117e4039fe8d294cbc73d95;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-18-2;05;por favor;18;2;Sinalizador18/05-por favor-sinalizador-18-2.mp4;1920;1080;29,87;2,92;d4e67326eec0a7afcfbe68805ac3aa3a;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-18-3;05;por favor;18;3;Sinalizador18/05-por favor-sinalizador-18-3.mp4;1920;1080;29,87;2,71;1e543715b80acde2497374877d502cdc;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-18-4;05;por favor;18;4;Sinalizador18/05-por favor-sinalizador-18-4.mp4;1920;1080;29,87;2,6;8ffe7f03746493cd3f06aa4b342f6b90;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-18-5;05;por favor;18;5;Sinalizador18/05-por favor-sinalizador-18-5.mp4;1920;1080;29,87;2,84;12e04127a201172204da5ec0e335b43d;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
06-agua-sinalizador-18-1;06;agua;18;1;Sinalizador18/06-agua-sinalizador-18-1.mp4;1920;1080;29,89;3,71;723d4e77deee72560296c2a9e5832b8c;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
06-agua-sinalizador-18-2;06;agua;18;2;Sinalizador18/06-agua-sinalizador-18-2.mp4;1920;1080;29,73;4,07;e0f1ac6ff657eae247d6fd394bbef34a;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
06-agua-sinalizador-18-3;06;agua;18;3;Sinalizador18/06-agua-sinalizador-18-3.mp4;1920;1080;29,96;4,16;f36b481203c1c719d3195ad2387b7ce5;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
06-agua-sinalizador-18-4;06;agua;18;4;Sinalizador18/06-agua-sinalizador-18-4.mp4;1920;1080;29,9;3,41;977547196ea09a1b1eb2a7cab4abfe64;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
06-agua-sinalizador-18-5;06;agua;18;5;Sinalizador18/06-agua-sinalizador-18-5.mp4;1920;1080;29,96;5,08;ff26675d7c19c52b133908974a1e1f5e;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
07-eu te amo-sinalizador-18-1;07;eu te amo;18;1;Sinalizador18/07-eu te amo-sinalizador-18-1.mp4;1920;1080;29,88;3,64;ee51c1571e477352ab6216a9687fd96f;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
07-eu te amo-sinalizador-18-2;07;eu te amo;18;2;Sinalizador18/07-eu te amo-sinalizador-18-2.mp4;1920;1080;29,88;3,6;39ebcc1abd59968e2b46fed52c7f455a;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
07-eu te amo-sinalizador-18-3;07;eu te amo;18;3;Sinalizador18/07-eu te amo-sinalizador-18-3.mp4;1920;1080;29,88;3,32;8fcc07fb58f9d49033b274c2d03b079d;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
07-eu te amo-sinalizador-18-4;07;eu te amo;18;4;Sinalizador18/07-eu te amo-sinalizador-18-4.mp4;1920;1080;29,87;3,5;49f5c3e7577da23286a6a161bcdb5899;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
07-eu te amo-sinalizador-18-5;07;eu te amo;18;5;Sinalizador18/07-eu te amo-sinalizador-18-5.mp4;1920;1080;29,88;3,35;9738d94b14e2849a7727076ca5de4d61;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
08-fome-sinalizador-18-1;08;fome;18;1;Sinalizador18/08-fome-sinalizador-18-1.mp4;1920;1080;29,87;3,43;ef49dcda2eab6b707e52d39dda158e71;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
08-fome-sinalizador-18-2;08;fome;18;2;Sinalizador18/08-fome-sinalizador-18-2.mp4;1920;1080;29,88;3,08;818566bc59c40a1ce22596b9c83aa9de;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
08-fome-sinalizador-18-3;08;fome;18;3;Sinalizador18/08-fome-sinalizador-18-3.mp4;1920;1080;29,87;3,09;66b6f71b732f8a91ffcb5c38c7b02c58;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
08-fome-sinalizador-18-4;08;fome;18;4;Sinalizador18/08-fome-sinalizador-18-4.mp4;1920;1080;29,88;2,91;06364b22a9b43597d8c6d71adde2e711;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
08-fome-sinalizador-18-5;08;fome;18;5;Sinalizador18/08-fome-sinalizador-18-5.mp4;1920;1080;29,88;3,49;c8ceb23cd1a4218d9a8e6e11453ecfe9;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
09-sede-sinalizador-18-1;09;sede;18;1;Sinalizador18/09-sede-sinalizador-18-1.mp4;1920;1080;29,93;3,56;2b5ff08f93501e681ef7c2b5fcf35089;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
09-sede-sinalizador-18-2;09;sede;18;2;Sinalizador18/09-sede-sinalizador-18-2.mp4;1920;1080;30,01;3,87;264aedfcfa94f179a4bbe6b0894dfe06;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
09-sede-sinalizador-18-3;09;sede;18;3;Sinalizador18/09-sede-sinalizador-18-3.mp4;1920;1080;30,01;4,08;620197e1ea4c9a14863e71c734702280;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
09-sede-sinalizador-18-4;09;sede;18;4;Sinalizador18/09-sede-sinalizador-18-4.mp4;1920;1080;29,93;4,03;16fcb1c525d90a3195f07d74e33f5286;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
09-sede-sinalizador-18-5;09;sede;18;5;Sinalizador18/09-sede-sinalizador-18-5.mp4;1920;1080;30,01;4,31;4430c9c611a7978ab5f0f64dbaa967a5;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
10-banheiro-sinalizador-18-1;10;banheiro;18;1;Sinalizador18/10-banheiro-sinalizador-18-1.mp4;1920;1080;29,88;3,8;c1108f1bb9a45b63528ce4627bb74db8;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
10-banheiro-sinalizador-18-2;10;banheiro;18;2;Sinalizador18/10-banheiro-sinalizador-18-2.mp4;1920;1080;29,87;3,22;17a0a9f67eaf0f25a9bd90dfe84e532a;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
10-banheiro-sinalizador-18-3;10;banheiro;18;3;Sinalizador18/10-banheiro-sinalizador-18-3.mp4;1920;1080;29,88;3,68;44982bcb3067e66dc69390b295e4bc7e;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
10-banheiro-sinalizador-18-4;10;banheiro;18;4;Sinalizador18/10-banheiro-sinalizador-18-4.mp4;1920;1080;29,87;3,39;c551de87340435892a7adbb13353629d;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
10-banheiro-sinalizador-18-5;10;banheiro;18;5;Sinalizador18/10-banheiro-sinalizador-18-5.mp4;1920;1080;29,87;3,37;87558465057d120b58a1c5524f23ad8b;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
11-dinheiro-sinalizador-18-1;11;dinheiro;18;1;Sinalizador18/11-dinheiro-sinalizador-18-1.mp4;1920;1080;29,89;3,54;a0f91058293f95413aa5b886d8fbee9a;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
11-dinheiro-sinalizador-18-2;11;dinheiro;18;2;Sinalizador18/11-dinheiro-sinalizador-18-2.mp4;1920;1080;29,87;3,32;20d72a0ee6dd15e54e1206d9e2c35173;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
11-dinheiro-sinalizador-18-3;11;dinheiro;18;3;Sinalizador18/11-dinheiro-sinalizador-18-3.mp4;1920;1080;29,88;3,4;15f130cef52a0a9a12ecaf8ca27117af;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
11-dinheiro-sinalizador-18-4;11;dinheiro;18;4;Sinalizador18/11-dinheiro-sinalizador-18-4.mp4;1920;1080;29,88;3,91;9b16b3f29d61c9d9d40b798b9652705c;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
11-dinheiro-sinalizador-18-5;11;dinheiro;18;5;Sinalizador18/11-dinheiro-sinalizador-18-5.mp4;1920;1080;29,87;3,16;ac1aebe537c580723175541a4451e360;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-18-1;12;trabalho;18;1;Sinalizador18/12-trabalho-sinalizador-18-1.mp4;1920;1080;29,88;3,43;2d216624c3937186c9c2acb3ca6915cc;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-18-2;12;trabalho;18;2;Sinalizador18/12-trabalho-sinalizador-18-2.mp4;1920;1080;29,88;3,57;6eccf44564ea5b7df7a8cd0bbb3804f8;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-18-3;12;trabalho;18;3;Sinalizador18/12-trabalho-sinalizador-18-3.mp4;1920;1080;29,88;3,65;48da288d28c820a11c9f8e3f68b1722d;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-18-4;12;trabalho;18;4;Sinalizador18/12-trabalho-sinalizador-18-4.mp4;1920;1080;29,87;3,84;0564a280b96571df7ddb744cf343dd7f;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-18-5;12;trabalho;18;5;Sinalizador18/12-trabalho-sinalizador-18-5.mp4;1920;1080;29,88;4,61;7f3decb3c8b1fa8aba1d7ab7f206a0d6;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
12-trabalho-sinalizador-18-6;12;trabalho;18;6;Sinalizador18/12-trabalho-sinalizador-18-6.mp4;1920;1080;29,87;3,37;8a988b2b8aef9de5b591746d1c44684b;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
13-casa-sinalizador-18-1;13;casa;18;1;Sinalizador18/13-casa-sinalizador-18-1.mp4;1920;1080;29,91;3,44;913912c360e71205360a6d70e31652bb;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
13-casa-sinalizador-18-2;13;casa;18;2;Sinalizador18/13-casa-sinalizador-18-2.mp4;1920;1080;29,96;3,12;106711498d31289433fdd887a2aca97a;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
13-casa-sinalizador-18-3;13;casa;18;3;Sinalizador18/13-casa-sinalizador-18-3.mp4;1920;1080;29,9;5,72;6a0076dbc492c3e91e930fa51f55c634;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
13-casa-sinalizador-18-4;13;casa;18;4;Sinalizador18/13-casa-sinalizador-18-4.mp4;1920;1080;29,74;1,76;9d680f80a70124afe474a784e6f48ba0;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
13-casa-sinalizador-18-5;13;casa;18;5;Sinalizador18/13-casa-sinalizador-18-5.mp4;1920;1080;29,91;3,05;f53292932d4a21ad84f9ca0a0c7b9cd7;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
13-casa-sinalizador-18-6;13;casa;18;6;Sinalizador18/13-casa-sinalizador-18-6.mp4;1920;1080;29,88;3,35;248b0ba46acb8456c09283c68c05ff5c;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
14-escola-sinalizador-18-1;14;escola;18;1;Sinalizador18/14-escola-sinalizador-18-1.mp4;1920;1080;29,9;3,3;c0c013ff879cbcfb2dc21f1c65ac55f7;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
14-escola-sinalizador-18-2;14;escola;18;2;Sinalizador18/14-escola-sinalizador-18-2.mp4;1920;1080;29,92;1,85;ad9b001597ab1c4132e7e4abd3dde42f;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
14-escola-sinalizador-18-3;14;escola;18;3;Sinalizador18/14-escola-sinalizador-18-3.mp4;1920;1080;29,88;3,55;dd485d0eea8bc7988fcbef0b693da6e0;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
14-escola-sinalizador-18-4;14;escola;18;4;Sinalizador18/14-escola-sinalizador-18-4.mp4;1920;1080;29,88;3,63;76d1e00b53ea9dc889544f02bd134d30;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
14-escola-sinalizador-18-5;14;escola;18;5;Sinalizador18/14-escola-sinalizador-18-5.mp4;1920;1080;29,88;3,06;7698c06157434897e3ca4517b22d19d8;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
14-escola-sinalizador-18-6;14;escola;18;6;Sinalizador18/14-escola-sinalizador-18-6.mp4;1920;1080;29,87;3,17;3694e6388052fa7192e9385b09b71909;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
15-amigo-sinalizador-18-1;15;amigo;18;1;Sinalizador18/15-amigo-sinalizador-18-1.mp4;1920;1080;29,88;2,93;eeba353ef6e876904ce623086a8c4eb8;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
15-amigo-sinalizador-18-2;15;amigo;18;2;Sinalizador18/15-amigo-sinalizador-18-2.mp4;1920;1080;29,88;3,2;83c6f99a00140db9d79621274f550322;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
15-amigo-sinalizador-18-3;15;amigo;18;3;Sinalizador18/15-amigo-sinalizador-18-3.mp4;1920;1080;29,87;3,2;ff5d30fc9901cb4eee32a811fb8eaffe;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
15-amigo-sinalizador-18-4;15;amigo;18;4;Sinalizador18/15-amigo-sinalizador-18-4.mp4;1920;1080;29,88;3,11;bceae7d4809eb4df91de5f294ebc281b;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
15-amigo-sinalizador-18-5;15;amigo;18;5;Sinalizador18/15-amigo-sinalizador-18-5.mp4;1920;1080;29,88;2,81;46311042f5c3b2c6370bbff8ca9802b7;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-18-1;16;saudade;18;1;Sinalizador18/16-saudade-sinalizador-18-1.mp4;1920;1080;29,88;3,52;76aaa609af91c65e8bf111c9ceb20f3a;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-18-2;16;saudade;18;2;Sinalizador18/16-saudade-sinalizador-18-2.mp4;1920;1080;29,87;3,23;f1e9b55b41ef341c54d9a8ca47ec95cf;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-18-3;16;saudade;18;3;Sinalizador18/16-saudade-sinalizador-18-3.mp4;1920;1080;29,88;3,27;1dd90d09ae59025cd8c8e11c7c980aee;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-18-4;16;saudade;18;4;Sinalizador18/16-saudade-sinalizador-18-4.mp4;1920;1080;29,87;3;028432b89507e3f5835ffdece878b61e;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-18-5;16;saudade;18;5;Sinalizador18/16-saudade-sinalizador-18-5.mp4;1920;1080;29,87;2,57;b1f0cc5384db2e70509d34a70b501a8f;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
16-saudade-sinalizador-18-6;16;saudade;18;6;Sinalizador18/16-saudade-sinalizador-18-6.mp4;1920;1080;29,87;2,75;a0e7134235e1f3fb91a43f111f85ea83;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
17-nome-sinalizador-18-1;17;nome;18;1;Sinalizador18/17-nome-sinalizador-18-1.mp4;1920;1080;29,88;3,01;70d3c258250bba35219e5afccdf172a7;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
17-nome-sinalizador-18-2;17;nome;18;2;Sinalizador18/17-nome-sinalizador-18-2.mp4;1920;1080;29,88;2,99;900c13cf763188fb87fe8d560ecb870c;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
17-nome-sinalizador-18-3;17;nome;18;3;Sinalizador18/17-nome-sinalizador-18-3.mp4;1920;1080;29,89;3,08;430b313832e7d7f127b2ad1374e3888d;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
17-nome-sinalizador-18-4;17;nome;18;4;Sinalizador18/17-nome-sinalizador-18-4.mp4;1920;1080;30,04;2,67;1c31f04f84bcff2d9b6b99bd7a20903a;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
17-nome-sinalizador-18-5;17;nome;18;5;Sinalizador18/17-nome-sinalizador-18-5.mp4;1920;1080;29,9;2,35;5770bfdc212435f7cec5420719bee489;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
18-meu-sinalizador-18-1;18;meu;18;1;Sinalizador18/18-meu-sinalizador-18-1.mp4;1920;1080;29,87;2,6;f33bbc913c30a8b965a9a1bbd235c455;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
18-meu-sinalizador-18-2;18;meu;18;2;Sinalizador18/18-meu-sinalizador-18-2.mp4;1920;1080;29,88;2,64;1606a5795760f3b9481324210a92096d;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
18-meu-sinalizador-18-3;18;meu;18;3;Sinalizador18/18-meu-sinalizador-18-3.mp4;1920;1080;29,87;2,61;4147f208fbab13092b5a128485e88ff0;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
18-meu-sinalizador-18-4;18;meu;18;4;Sinalizador18/18-meu-sinalizador-18-4.mp4;1920;1080;29,88;2,88;3fc4edeec3e6b1a8798aa4ea77e0ab08;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
18-meu-sinalizador-18-5;18;meu;18;5;Sinalizador18/18-meu-sinalizador-18-5.mp4;1920;1080;29,87;2,72;e828825833ff7282384de43bb8b28d01;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
18-meu-sinalizador-18-6;18;meu;18;6;Sinalizador18/18-meu-sinalizador-18-6.mp4;1920;1080;29,87;2,75;551c201e441fd0cc6a3563a3184de7b8;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
19-carro-sinalizador-18-1;19;carro;18;1;Sinalizador18/19-carro-sinalizador-18-1.mp4;1920;1080;29,87;3,31;e8c48ed9b1be91ee717dd231d5fbe6c5;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
19-carro-sinalizador-18-2;19;carro;18;2;Sinalizador18/19-carro-sinalizador-18-2.mp4;1920;1080;29,88;3,35;151668912f981b1a7b7553ef5553b548;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
19-carro-sinalizador-18-3;19;carro;18;3;Sinalizador18/19-carro-sinalizador-18-3.mp4;1920;1080;29,88;3,2;20aad2f38d2e8a1d39b17ae1e6c40443;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
19-carro-sinalizador-18-4;19;carro;18;4;Sinalizador18/19-carro-sinalizador-18-4.mp4;1920;1080;29,89;3,26;ac2deb30368655cf7003bad1cdfd61d6;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
19-carro-sinalizador-18-5;19;carro;18;5;Sinalizador18/19-carro-sinalizador-18-5.mp4;1920;1080;29,88;3,25;4c7e3230af908f1b9073a9b2194dbd51;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-18-1;20;onibus;18;1;Sinalizador18/20-onibus-sinalizador-18-1.mp4;1920;1080;29,91;2,84;1c80744b49ab42918c8b40d4494fc336;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-18-2;20;onibus;18;2;Sinalizador18/20-onibus-sinalizador-18-2.mp4;1920;1080;29,94;2,43;0f6e8775a148d22e8580873e7c5a0182;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-18-3;20;onibus;18;3;Sinalizador18/20-onibus-sinalizador-18-3.mp4;1920;1080;29,95;2,94;397b926f44df22b0cf1733c430fe0eee;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-18-4;20;onibus;18;4;Sinalizador18/20-onibus-sinalizador-18-4.mp4;1920;1080;29,95;3,01;1ed1518cd3f6468f57da089dfa9ff6f9;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-18-5;20;onibus;18;5;Sinalizador18/20-onibus-sinalizador-18-5.mp4;1920;1080;29,94;2,74;41aa46f7a78b664c1052af9fb5d22efc;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
20-onibus-sinalizador-18-6;20;onibus;18;6;Sinalizador18/20-onibus-sinalizador-18-6.mp4;1920;1080;29,87;2,63;f7aec31c1cc40e79f92f352b2ba405a8;boa;interna;Xiaomi 2201117SG;Santana de Parnaíba;25-34;;
01-oi-sinalizador-19-1;01;oi;19;1;Sinalizador19/01-oi-sinalizador-19-1.mp4;3840;2160;25,53;4,78;89ba7b66901802be6f5c81b2fc263828;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-19-2;01;oi;19;2;Sinalizador19/01-oi-sinalizador-19-2.mp4;3840;2160;25,53;4,78;89ba7b66901802be6f5c81b2fc263828;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-19-3;01;oi;19;3;Sinalizador19/01-oi-sinalizador-19-3.mp4;3840;2160;27,11;5,5;13197b623fb9f32a4bc6e70307c6a334;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-19-4;01;oi;19;4;Sinalizador19/01-oi-sinalizador-19-4.mp4;3840;2160;28,05;5,92;3759b7aaf352027b1f12140d073c733a;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-19-5;01;oi;19;5;Sinalizador19/01-oi-sinalizador-19-5.mp4;3840;2160;27,24;4,63;b6e6c95c90539cfe8f91406b44348a80;boa;interna;;Santana de Parnaíba;25-34;;
01-oi-sinalizador-19-6;01;oi;19;6;Sinalizador19/01-oi-sinalizador-19-6.mp4;3840;2160;26,18;5,54;179857373681432fbc9a0ff4a60b8d51;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-19-1;02;tchau;19;1;Sinalizador19/02-tchau-sinalizador-19-1.mp4;3840;2160;24,72;5,34;8f912524a7aab3a8b41e773c2e2515cb;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-19-2;02;tchau;19;2;Sinalizador19/02-tchau-sinalizador-19-2.mp4;3840;2160;23,65;4,95;c24567daf1c4cbd05d8dc2c15277e064;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-19-3;02;tchau;19;3;Sinalizador19/02-tchau-sinalizador-19-3.mp4;3840;2160;24,52;5,67;9e1b92229ab9aeb5ca1c3a3450a37e85;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-19-4;02;tchau;19;4;Sinalizador19/02-tchau-sinalizador-19-4.mp4;3840;2160;24,08;5,23;6b64d9ac4dc756c99824e7e494286bcb;boa;interna;;Santana de Parnaíba;25-34;;
02-tchau-sinalizador-19-5;02;tchau;19;5;Sinalizador19/02-tchau-sinalizador-19-5.mp4;3840;2160;23,85;5,7;5442ac9f2d5311c6da2b9ec115c58635;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-19-1;03;obrigado;19;1;Sinalizador19/03-obrigado-sinalizador-19-1.mp4;3840;2160;26,33;6;b757a988b690da2b8f571eacb2147a50;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-19-2;03;obrigado;19;2;Sinalizador19/03-obrigado-sinalizador-19-2.mp4;3840;2160;25,43;6,49;7b3a56892dd1ef80aa6b90d07bd0f4c0;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-19-3;03;obrigado;19;3;Sinalizador19/03-obrigado-sinalizador-19-3.mp4;3840;2160;24,68;6,52;017777af53c4325f707c0ff5ed6263bc;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-19-4;03;obrigado;19;4;Sinalizador19/03-obrigado-sinalizador-19-4.mp4;3840;2160;25,03;6,07;cf39fe5311acbd5df77b154b0fbc9d5f;boa;interna;;Santana de Parnaíba;25-34;;
03-obrigado-sinalizador-19-5;03;obrigado;19;5;Sinalizador19/03-obrigado-sinalizador-19-5.mp4;3840;2160;24,89;6,51;6dd3f219839c5423738a90b6029b4d7a;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-19-1;04;desculpa;19;1;Sinalizador19/04-desculpa-sinalizador-19-1.mp4;3840;2160;26,9;3,57;c066ea4a08d65d28a8862e58ba15dc20;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-19-2;04;desculpa;19;2;Sinalizador19/04-desculpa-sinalizador-19-2.mp4;3840;2160;26,9;4,24;0bedf7e99478f5cc03ec43fa882f42e1;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-19-3;04;desculpa;19;3;Sinalizador19/04-desculpa-sinalizador-19-3.mp4;3840;2160;27,56;4,93;2fb9aab469e7ad7fccb338c73b43b3db;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-19-4;04;desculpa;19;4;Sinalizador19/04-desculpa-sinalizador-19-4.mp4;3840;2160;28,42;7,11;4b72c87bf803cdc2f4abbfefe5ccae98;boa;interna;;Santana de Parnaíba;25-34;;
04-desculpa-sinalizador-19-5;04;desculpa;19;5;Sinalizador19/04-desculpa-sinalizador-19-5.mp4;3840;2160;28,43;7;ea9bf5b6ad860eccfbb5a8a85fa67858;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-19-1;05;por favor;19;1;Sinalizador19/05-por favor-sinalizador-19-1.mp4;3840;2160;24,4;4,43;51e381ac352cf4cc5becc254a6cbe5e2;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-19-2;05;por favor;19;2;Sinalizador19/05-por favor-sinalizador-19-2.mp4;3840;2160;26,54;3,81;de8e6caefdd726ce3cf7d1c2633c6515;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-19-3;05;por favor;19;3;Sinalizador19/05-por favor-sinalizador-19-3.mp4;3840;2160;23,19;3,88;7357b1db72f21d8cff872793f2fa8186;boa;interna;;Santana de Parnaíba;25-34;;
05-por favor-sinalizador-19-4;05;por favor;19;4;Sinalizador19/05-por favor-sinalizador-19-4.mp4;3840;2160;23,71;4,3;7c9cb8288459bf27a7c282cc2d2a7acf;boa;interna;;Santana de Parnaíba;25-34;;
